,dataset,file,model,time,gap%,nodes,is_feasible,obtimal%,dev_best%,solution_count,all_solutions
67,KSD30_ConsProd,ConsProd_j3030_6.rcp,ddt,14.239212036132812,0.0,1.0,True,111.0,0.0,1,[111]
68,KSD30_ConsProd,ConsProd_j3044_3.rcp,ddt,13.448361873626709,0.0,1.0,True,148.0,0.0,1,[148]
69,KSD30_ConsProd,ConsProd_j3027_5.rcp,ddt,12.064018964767456,0.0,1.0,True,123.0,17.073170731707318,2,"[123, 165]"
70,KSD30_ConsProd,ConsProd_j3010_8.rcp,ddt,12.554985046386719,0.0,1.0,True,109.0,27.98165137614679,2,"[109, 170]"
71,KSD30_ConsProd,ConsProd_j3017_9.rcp,ddt,2.849565029144287,0.0,1.0,True,102.0,12.254901960784315,2,"[102, 127]"
72,KSD30_ConsProd,ConsProd_j3034_8.rcp,ddt,6.104374885559082,0.0,1.0,True,123.0,12.601626016260163,2,"[123, 154]"
73,KSD30_ConsProd,ConsProd_j3027_4.rcp,ddt,3.9362049102783203,0.0,1.0,True,123.0,13.821138211382113,3,"[123, 148, 149]"
74,KSD30_ConsProd,ConsProd_j3032_7.rcp,ddt,4.920850992202759,0.0,1.0,True,120.0,1.25,2,"[120, 123]"
75,KSD30_ConsProd,ConsProd_j3044_7.rcp,ddt,11.108641147613525,0.0,1.0,True,136.0,8.823529411764707,2,"[136, 160]"
76,KSD30_ConsProd,ConsProd_j3032_6.rcp,ddt,6.69195294380188,0.0,1.0,True,83.0,0.0,1,[83]
77,KSD30_ConsProd,ConsProd_j3039_10.rcp,ddt,5.618220806121826,0.0,1.0,True,143.0,0.0,1,[143]
78,KSD30_ConsProd,ConsProd_j3042_7.rcp,ddt,12.222697973251343,0.0,1.0,True,133.0,14.661654135338345,2,"[133, 172]"
79,KSD30_ConsProd,ConsProd_j3016_5.rcp,ddt,23.071892023086548,0.0,1.0,True,97.0,41.23711340206186,2,"[97, 177]"
80,KSD30_ConsProd,ConsProd_j3027_2.rcp,ddt,16.67932391166687,0.0,1.0,True,132.0,18.560606060606062,2,"[132, 181]"
81,KSD30_ConsProd,ConsProd_j3017_3.rcp,ddt,6.166084051132202,0.0,1.0,True,121.0,17.768595041322314,2,"[121, 164]"
82,KSD30_ConsProd,ConsProd_j3023_7.rcp,ddt,11.236916065216064,0.0,1.0,True,111.0,0.0,1,[111]
83,KSD30_ConsProd,ConsProd_j3035_5.rcp,ddt,8.54354190826416,0.0,1.0,True,122.0,0.0,1,[122]
84,KSD30_ConsProd,ConsProd_j3020_2.rcp,ddt,8.78820514678955,0.0,1.0,True,122.0,0.0,1,[122]
85,KSD30_ConsProd,ConsProd_j3045_8.rcp,ddt,2.64133620262146,0.0,1.0,True,138.0,1.0869565217391304,4,"[138, 139, 140, 141]"
86,KSD30_ConsProd,ConsProd_j3016_7.rcp,ddt,10.431962013244629,0.0,1.0,True,89.0,1.6853932584269662,2,"[89, 92]"
87,KSD30_ConsProd,ConsProd_j3017_6.rcp,ddt,9.14090085029602,0.0,1.0,True,142.0,7.746478873239437,2,"[142, 164]"
88,KSD30_ConsProd,ConsProd_j3031_3.rcp,ddt,22.95287299156189,0.0,1.0,True,155.0,13.978494623655916,3,"[155, 187, 188]"
89,KSD30_ConsProd,ConsProd_j306_2.rcp,ddt,11.131378889083862,0.0,1.0,True,124.0,15.725806451612904,2,"[124, 163]"
