,dataset,file,model,time,gap%,nodes,is_feasible,obtimal%,dev_best%,solution_count,all_solutions
0,KSD15_d_ConsProd,ConsProd_j3033_4.rcp,fct,3.4600000381469727,,,False,,,,None
1,KSD15_d_ConsProd,ConsProd_j305_2.rcp,fct,291.0260000228882,0.0367816091954023,57923.0,True,435.0,4.620689655172415,10,"[435, 441, 442, 450, 452, 459, 460, 466, 472, 474]"
2,KSD15_d_ConsProd,ConsProd_j305_8.rcp,fct,7.734999895095825,0.0,1445.0,True,701.9999999296999,14.857549868047816,10,"[701, 702, 709, 712, 713, 715, 722, 826, 950, 1307]"
3,KSD15_d_ConsProd,ConsProd_j3031_5.rcp,fct,289.05799984931946,0.4032697547683924,12677.0,True,367.0,8.964577656675464,10,"[367, 368, 369, 371, 373, 375, 380, 381, 457, 557]"
4,KSD15_d_ConsProd,ConsProd_j3014_5.rcp,fct,288.03600001335144,0.42771084337349397,15621.0,True,332.0,13.825301204818118,10,"[332, 333, 340, 357, 370, 379, 382, 395, 398, 490]"
5,KSD15_d_ConsProd,ConsProd_j3016_5.rcp,fct,290.05400013923645,0.9944289693593314,12029.0,True,359.0,4.623955431754875,10,"[359, 361, 362, 364, 366, 372, 375, 378, 409, 410]"
6,KSD15_d_ConsProd,ConsProd_j3028_3.rcp,fct,127.08200001716614,0.0,5567.0,True,277.0,61.11913357400722,10,"[277, 278, 303, 410, 411, 412, 551, 604, 606, 611]"
7,KSD15_d_ConsProd,ConsProd_j3011_7.rcp,fct,0.6700000762939453,,,False,,,,None
8,KSD15_d_ConsProd,ConsProd_j3012_5.rcp,fct,0.6480000019073486,,,False,,,,None
9,KSD15_d_ConsProd,ConsProd_j3040_2.rcp,fct,13.491999864578247,0.0,1613.0,True,540.0,27.530864197529496,6,"[540, 542, 549, 792, 816, 891]"
10,KSD15_d_ConsProd,ConsProd_j301_8.rcp,fct,3.309999942779541,0.0,1.0,True,307.99999996909867,47.132034645118196,6,"[307, 310, 320, 320, 445, 1012]"
11,KSD15_d_ConsProd,ConsProd_j3019_6.rcp,fct,289.02699995040894,,55910.0,True,inf,,0,None
12,KSD15_d_ConsProd,ConsProd_j3018_9.rcp,fct,15.82099986076355,0.0,3813.0,True,404.0,28.514851485148434,5,"[404, 406, 445, 465, 874]"
13,KSD15_d_ConsProd,ConsProd_j3024_8.rcp,fct,4.755000114440918,,,False,,,,None
14,KSD15_d_ConsProd,ConsProd_j3014_2.rcp,fct,289.0349998474121,0.02028397565922921,28629.0,True,493.0,39.300202839750874,8,"[493, 500, 518, 683, 692, 784, 901, 916]"
15,KSD15_d_ConsProd,ConsProd_j3048_9.rcp,fct,0.5449998378753662,,,False,,,,None
16,KSD15_d_ConsProd,ConsProd_j3012_7.rcp,fct,247.2460000514984,0.0,18663.0,True,527.0,20.872865275140065,5,"[527, 534, 651, 653, 817]"
17,KSD15_d_ConsProd,ConsProd_j302_1.rcp,fct,1.5799999237060547,0.0,1.0,True,508.0,28.051181102362204,2,"[508, 793]"
18,KSD15_d_ConsProd,ConsProd_j3017_8.rcp,fct,12.348999977111816,0.0,2044.0,True,413.0,6.174334140435145,10,"[413, 419, 420, 420, 428, 437, 449, 464, 466, 467]"
19,KSD15_d_ConsProd,ConsProd_j3027_1.rcp,fct,0.5350000858306885,,,False,,,,None
20,KSD15_d_ConsProd,ConsProd_j3024_4.rcp,fct,0.6200001239776611,0.0,1.0,True,645.0,0.0,1,[645]
21,KSD15_d_ConsProd,ConsProd_j3036_7.rcp,fct,3.249000072479248,,,False,,,,None
22,KSD15_d_ConsProd,ConsProd_j3048_5.rcp,fct,45.246999979019165,0.0,5703.0,True,862.0,6.032482598606966,2,"[862, 965]"
23,KSD15_d_ConsProd,ConsProd_j301_3.rcp,fct,1.2310001850128174,0.0,1.0,True,502.0,50.49800796812749,2,"[502, 1009]"
24,KSD15_d_ConsProd,ConsProd_j3032_3.rcp,fct,290.0279998779297,0.42933333333333334,16279.0,True,375.0,12.186666666666591,10,"[375, 377, 386, 410, 429, 435, 445, 446, 451, 452]"
25,KSD15_d_ConsProd,ConsProd_j3047_2.rcp,fct,0.5930001735687256,0.0,1.0,True,547.0,26.599634369281958,2,"[547, 837]"
26,KSD15_d_ConsProd,ConsProd_j303_1.rcp,fct,1.3400001525878906,0.0,1.0,True,711.0,0.0,1,[711]
27,KSD15_d_ConsProd,ConsProd_j3043_2.rcp,fct,58.92700004577637,0.0,3232.0,True,454.0,41.252359974824735,7,"[454, 478, 487, 648, 705, 816, 897]"
28,KSD15_d_ConsProd,ConsProd_j3020_7.rcp,fct,1.6400001049041748,0.0,1.0,True,388.0,54.38144329896066,2,"[388, 809]"
29,KSD15_d_ConsProd,ConsProd_j304_1.rcp,fct,290.0409998893738,,57923.0,True,inf,,0,None
30,KSD15_d_ConsProd,ConsProd_j3030_8.rcp,fct,291.05000019073486,0.5221932114882507,19245.0,True,383.0,19.66057441253137,10,"[383, 392, 403, 408, 428, 447, 479, 480, 577, 582]"
31,KSD15_d_ConsProd,ConsProd_j3018_5.rcp,fct,21.731000185012817,0.0,4783.0,True,413.0,16.80387409200871,10,"[413, 415, 423, 424, 428, 513, 517, 546, 549, 593]"
32,KSD15_d_ConsProd,ConsProd_j3012_2.rcp,fct,32.81599998474121,0.0,6167.0,True,242.0,9.338842975206612,10,"[242, 243, 247, 248, 255, 259, 283, 284, 292, 293]"
33,KSD15_d_ConsProd,ConsProd_j3047_1.rcp,fct,1.2070000171661377,0.0,1.0,True,811.0,12.638717632552405,2,"[811, 1016]"
34,KSD15_d_ConsProd,ConsProd_j3011_5.rcp,fct,4.08299994468689,0.0,305.0,True,632.0,29.94462025316412,4,"[632, 639, 846, 1166]"
35,KSD15_d_ConsProd,ConsProd_j3011_1.rcp,fct,61.41100001335144,0.0,5734.0,True,309.0,12.944983818770227,10,"[309, 311, 312, 314, 318, 323, 357, 407, 412, 427]"
36,KSD15_d_ConsProd,ConsProd_j3045_7.rcp,fct,0.5669999122619629,,,False,,,,None
37,KSD15_d_ConsProd,ConsProd_j3031_8.rcp,fct,50.299999952316284,0.0,3537.0,True,802.0,14.43266832917603,4,"[802, 844, 978, 1045]"
