,dataset,file,model,time,gap%,nodes,is_feasible,obtimal%,dev_best%,solution_count,all_solutions
16,Pack_ConsProd,ConsProd_Pack010.rcp,fct,285.0260000228882,0.9749999999974375,14527.0,True,39.99999999589999,17.500000009968506,10,"[39, 40, 40, 42, 45, 49, 51, 53, 54, 54]"
17,Pack_ConsProd,ConsProd_Pack023.rcp,fct,270.0319998264313,0.9838709677419355,2435.0,True,62.0,16.84587813619585,9,"[62, 63, 64, 65, 74, 77, 80, 81, 83]"
18,Pack_ConsProd,ConsProd_Pack043.rcp,fct,287.125,0.9909090908589357,20921.0,True,109.9999993931227,22.363636982488163,10,"[109, 110, 115, 117, 121, 138, 148, 152, 165, 167]"
19,Pack_ConsProd,ConsProd_Pack035.rcp,fct,287.01200008392334,0.9880952380952381,25488.0,True,84.0,11.666666666665126,10,"[84, 85, 86, 90, 91, 94, 98, 99, 101, 106]"
20,Pack_ConsProd,ConsProd_Pack045.rcp,fct,286.018000125885,0.9886363636363636,20944.0,True,88.0,18.06818181818057,10,"[88, 89, 91, 92, 95, 102, 105, 112, 116, 146]"
21,Pack_ConsProd,ConsProd_Pack031.rcp,fct,288.02899980545044,0.9859154929577465,32366.0,True,71.0,8.685446009388878,6,"[71, 72, 73, 79, 81, 86]"
22,Pack_ConsProd,ConsProd_Pack015.rcp,fct,283.02099990844727,0.9787234042531462,9347.0,True,46.99999999519999,14.25531915839187,10,"[46, 47, 48, 49, 52, 53, 54, 59, 62, 65]"
23,Pack_ConsProd,ConsProd_Pack029.rcp,fct,274.03400015830994,0.9833333333333333,3955.0,True,60.0,10.833333333329229,6,"[60, 64, 66, 67, 70, 71]"
24,Pack_ConsProd,ConsProd_Pack011.rcp,fct,270.0479998588562,0.9875,1542.0,True,80.0,1.666666666663795,3,"[80, 80, 83]"
25,Pack_ConsProd,ConsProd_Pack002.rcp,fct,260.0549998283386,0.9879518072289156,1458.0,True,83.0,0.0,1,[83]
26,Pack_ConsProd,ConsProd_Pack026.rcp,fct,271.029000043869,0.9866666666666667,2890.0,True,75.0,13.33333333332434,3,"[75, 87, 92]"
27,Pack_ConsProd,ConsProd_Pack001.rcp,fct,280.03200006484985,0.9599999989648385,6051.0,True,24.99999935302402,14.800002711083376,10,"[24, 24, 25, 26, 27, 28, 31, 32, 33, 35]"
28,Pack_ConsProd,ConsProd_Pack032b.rcp,fct,286.1380000114441,0.9878048780487805,20563.0,True,82.0,20.975609756097555,10,"[82, 84, 90, 94, 95, 97, 105, 109, 109, 125]"
29,Pack_ConsProd,ConsProd_Pack050.rcp,fct,286.0150001049042,0.9908256880724686,20724.0,True,108.99999998899945,9.908256889796576,10,"[108, 109, 109, 110, 111, 116, 127, 132, 134, 137]"
30,Pack_ConsProd,ConsProd_Pack033.rcp,fct,287.0169999599457,0.9878048780487805,27063.0,True,82.0,25.243902439023387,10,"[82, 83, 85, 92, 94, 95, 99, 114, 134, 147]"
31,Pack_ConsProd,ConsProd_Pack044.rcp,fct,286.02099990844727,0.9903846153846154,23541.0,True,104.0,14.42307692189423,10,"[104, 107, 108, 114, 116, 117, 121, 123, 133, 146]"
32,Pack_ConsProd,ConsProd_Pack036.rcp,fct,277.0390000343323,0.9905660377348967,7644.0,True,105.99999998929998,6.415094349355128,10,"[105, 106, 107, 110, 111, 112, 113, 119, 121, 123]"
