,dataset,file,model,time,gap%,nodes,is_feasible,obtimal%,dev_best%,solution_count,all_solutions
0,KSD30_ConsProd,ConsProd_j3044_7.rcp,fct,271.0191979408264,0.125,4013.0,True,136.0,9.191176470587797,8,"[136, 138, 147, 148, 150, 152, 155, 161]"
1,KSD30_ConsProd,ConsProd_j3032_6.rcp,fct,5.097187042236328,,,False,,,,None
2,KSD30_ConsProd,ConsProd_j3039_10.rcp,fct,15.276357889175415,0.0,1.0,True,143.0,1.3986013986013985,2,"[143, 147]"
3,KSD30_ConsProd,ConsProd_j3042_7.rcp,fct,272.01009011268616,0.3157894736842105,3562.0,True,133.0,22.255639097743252,5,"[133, 167, 167, 171, 173]"
4,KSD30_ConsProd,ConsProd_j3016_5.rcp,fct,273.01093196868896,0.5567010309278351,5211.0,True,97.0,22.336769759449414,3,"[97, 98, 159]"
5,KSD30_ConsProd,ConsProd_j3027_2.rcp,fct,272.0077660083771,0.49242424242424243,5005.0,True,132.0,16.161616161609366,6,"[132, 145, 149, 151, 163, 176]"
6,KSD30_ConsProd,ConsProd_j3017_3.rcp,fct,8.451691150665283,0.0,33.0,True,121.0,1.6528925619832868,3,"[121, 122, 124]"
7,KSD30_ConsProd,ConsProd_j3023_7.rcp,fct,272.02446699142456,,2047.0,True,inf,,0,None
8,KSD30_ConsProd,ConsProd_j3035_5.rcp,fct,9.495167016983032,0.0,23.0,True,122.0,11.065573770484882,4,"[122, 127, 139, 152]"
9,KSD30_ConsProd,ConsProd_j3020_2.rcp,fct,1.0064811706542969,,,False,,,,None
10,KSD30_ConsProd,ConsProd_j3045_8.rcp,fct,2.8347020149230957,,,False,,,,None
11,KSD30_ConsProd,ConsProd_j3016_7.rcp,fct,273.0138599872589,0.6853932584269663,2770.0,True,89.0,19.382022471894167,4,"[89, 95, 97, 141]"
12,KSD30_ConsProd,ConsProd_j3017_6.rcp,fct,273.00688099861145,0.013888888888888888,9399.0,True,144.0,3.8888888888881863,5,"[144, 145, 149, 151, 157]"
13,KSD30_ConsProd,ConsProd_j3031_3.rcp,fct,273.0140519142151,0.4425287356321839,2702.0,True,174.0,4.310344827586207,2,"[174, 189]"
14,KSD30_ConsProd,ConsProd_j306_2.rcp,fct,1.86051607131958,0.0,1.0,True,124.0,0.0,1,[124]
15,KSD30_ConsProd,ConsProd_j3039_8.rcp,fct,6.113348960876465,0.0,1.0,True,180.0,4.166666666656112,2,"[180, 194]"
16,KSD30_ConsProd,ConsProd_j3045_2.rcp,fct,273.003573179245,,2667.0,True,inf,,0,None
17,KSD30_ConsProd,ConsProd_j3038_2.rcp,fct,1.0123507976531982,,,False,,,,None
18,KSD30_ConsProd,ConsProd_j3012_7.rcp,fct,273.01636600494385,0.06779661016949153,7562.0,True,118.0,5.50847457627009,2,"[118, 130]"
19,KSD30_ConsProd,ConsProd_j3013_3.rcp,fct,4.393424034118652,,,False,,,,None
20,KSD30_ConsProd,ConsProd_j301_4.rcp,fct,273.0082869529724,0.03333333333333333,15276.0,True,90.0,24.62962962961574,6,"[90, 93, 95, 101, 111, 181]"
21,KSD30_ConsProd,ConsProd_j305_6.rcp,fct,65.06474804878235,0.0,2643.0,True,80.0,27.222222222217034,9,"[80, 82, 86, 87, 94, 100, 103, 107, 174]"
22,KSD30_ConsProd,ConsProd_j3022_9.rcp,fct,271.0150771141052,0.4098360655737705,3844.0,True,122.0,10.382513661202184,6,"[122, 128, 129, 130, 142, 157]"
23,KSD30_ConsProd,ConsProd_j309_9.rcp,fct,273.0185298919678,,2046.0,True,inf,,0,None
24,KSD30_ConsProd,ConsProd_j3045_1.rcp,fct,273.01006412506104,,2595.0,True,inf,,0,None
25,KSD30_ConsProd,ConsProd_j306_5.rcp,fct,1.0762939453125,,,False,,,,None
26,KSD30_ConsProd,ConsProd_j3017_2.rcp,fct,273.0048248767853,0.23809523809523808,18032.0,True,147.0,7.312925170068027,4,"[147, 149, 159, 176]"
27,KSD30_ConsProd,ConsProd_j3019_8.rcp,fct,273.00680589675903,0.0975609756097561,17416.0,True,123.0,20.054200542005052,6,"[123, 125, 136, 142, 176, 180]"
28,KSD30_ConsProd,ConsProd_j3018_5.rcp,fct,273.0068681240082,0.14285714285714285,26773.0,True,126.0,17.063492063492063,2,"[126, 169]"
29,KSD30_ConsProd,ConsProd_j3039_7.rcp,fct,272.0240571498871,0.247706421942429,4201.0,True,108.99999998899999,6.727828755266108,6,"[108, 109, 110, 111, 128, 130]"
30,KSD30_ConsProd,ConsProd_j3044_9.rcp,fct,272.00973892211914,0.20930232558139536,3202.0,True,129.0,8.837209302325581,10,"[129, 130, 131, 135, 136, 141, 143, 146, 156, 157]"
31,KSD30_ConsProd,ConsProd_j3048_10.rcp,fct,271.0208640098572,0.2265625,3845.0,True,128.0,10.9375,3,"[128, 132, 166]"
32,KSD30_ConsProd,ConsProd_j304_10.rcp,fct,0.9732451438903809,,,False,,,,None
33,KSD30_ConsProd,ConsProd_j3037_4.rcp,fct,272.008013010025,,2966.0,True,inf,,0,None
34,KSD30_ConsProd,ConsProd_j3045_10.rcp,fct,272.0134060382843,0.23357664233576642,2880.0,True,137.0,0.0,1,[137]
35,KSD30_ConsProd,ConsProd_j3030_1.rcp,fct,272.0094199180603,0.7168141592920354,2651.0,True,113.0,10.71779744346116,9,"[113, 114, 115, 116, 126, 131, 135, 136, 140]"
36,KSD30_ConsProd,ConsProd_j3047_3.rcp,fct,6.52014684677124,0.0,1.0,True,130.0,0.0,1,[130]
37,KSD30_ConsProd,ConsProd_j3028_10.rcp,fct,1.2830398082733154,,,False,,,,None
38,KSD30_ConsProd,ConsProd_j302_6.rcp,fct,0.9461760520935059,,,False,,,,None
39,KSD30_ConsProd,ConsProd_j3021_8.rcp,fct,1.0184528827667236,,,False,,,,None
40,KSD30_ConsProd,ConsProd_j3022_6.rcp,fct,273.0144679546356,0.41509433962264153,3951.0,True,106.0,15.303983228511298,9,"[106, 109, 110, 118, 119, 122, 125, 126, 162]"
41,KSD30_ConsProd,ConsProd_j305_5.rcp,fct,273.01282596588135,0.8285714285714286,2651.0,True,105.0,12.539682537775256,6,"[105, 110, 118, 119, 126, 128]"
42,KSD30_ConsProd,ConsProd_j3010_6.rcp,fct,273.0149121284485,0.421875,3810.0,True,128.0,5.46875,2,"[128, 142]"
43,KSD30_ConsProd,ConsProd_j3014_3.rcp,fct,273.00431513786316,0.45,3383.0,True,100.0,46.666666666650684,3,"[100, 165, 174]"
44,KSD30_ConsProd,ConsProd_j3042_2.rcp,fct,272.01216220855713,0.24603174603174602,3080.0,True,126.0,12.063492063491847,5,"[126, 136, 144, 145, 153]"
45,KSD30_ConsProd,ConsProd_j3024_5.rcp,fct,1.0742201805114746,,,False,,,,None
46,KSD30_ConsProd,ConsProd_j306_7.rcp,fct,271.0173268318176,0.4666666666666667,5659.0,True,120.0,14.44444444444345,3,"[120, 143, 148]"
47,KSD30_ConsProd,ConsProd_j3042_6.rcp,fct,272.0172061920166,0.23255813953488372,4828.0,True,129.0,8.914728682170542,2,"[129, 152]"
48,KSD30_ConsProd,ConsProd_j302_9.rcp,fct,8.783940076828003,0.0,1.0,True,121.0,0.0,1,[121]
49,KSD30_ConsProd,ConsProd_j3011_2.rcp,fct,1.3014769554138184,,,False,,,,None
50,KSD30_ConsProd,ConsProd_j3037_7.rcp,fct,1.1484520435333252,,,False,,,,None
51,KSD30_ConsProd,ConsProd_j3013_9.rcp,fct,273.00961995124817,,2209.0,True,inf,,0,None
52,KSD30_ConsProd,ConsProd_j3037_10.rcp,fct,0.9706630706787109,,,False,,,,None
53,KSD30_ConsProd,ConsProd_j302_3.rcp,fct,3.9647369384765625,0.0,21.0,True,107.0,21.962616822429084,2,"[107, 153]"
54,KSD30_ConsProd,ConsProd_j3011_10.rcp,fct,272.0138421058655,0.7475728155339806,4326.0,True,103.0,9.54692556633351,6,"[103, 103, 104, 105, 109, 149]"
55,KSD30_ConsProd,ConsProd_j3011_7.rcp,fct,273.0157039165497,0.47474747474747475,3465.0,True,99.0,34.00673400673334,6,"[99, 103, 107, 152, 158, 174]"
56,KSD30_ConsProd,ConsProd_j308_5.rcp,fct,272.0194389820099,0.1935483870967742,3902.0,True,124.0,8.225806451612748,5,"[124, 129, 132, 139, 146]"
57,KSD30_ConsProd,ConsProd_j3026_1.rcp,fct,1.193490982055664,,,False,,,,None
58,KSD30_ConsProd,ConsProd_j3036_4.rcp,fct,0.8833320140838623,,,False,,,,None
59,KSD30_ConsProd,ConsProd_j3010_2.rcp,fct,272.01093220710754,0.42452830188679247,4681.0,True,106.0,26.41509433962264,2,"[106, 162]"
60,KSD30_ConsProd,ConsProd_j3033_6.rcp,fct,37.61259603500366,0.0,713.0,True,118.0,14.265536723163693,6,"[118, 122, 126, 133, 153, 155]"
61,KSD30_ConsProd,ConsProd_j302_10.rcp,fct,14.266983032226562,0.0,1112.0,True,77.0,28.106630211878553,5,"[77, 79, 85, 105, 145]"
62,KSD30_ConsProd,ConsProd_j308_8.rcp,fct,272.0126779079437,0.46,3963.0,True,100.0,14.999999999999162,8,"[100, 102, 103, 105, 107, 127, 136, 139]"
63,KSD30_ConsProd,ConsProd_j306_6.rcp,fct,272.0109860897064,0.4418604651162791,5646.0,True,86.0,20.348837209302324,2,"[86, 121]"
64,KSD30_ConsProd,ConsProd_j3045_5.rcp,fct,272.01723194122314,0.047619047619047616,2755.0,True,126.0,6.216931216930799,6,"[126, 130, 130, 134, 137, 143]"
65,KSD30_ConsProd,ConsProd_j3026_6.rcp,fct,272.00814509391785,0.11702127659574468,4028.0,True,94.0,22.127659574458317,5,"[94, 96, 101, 138, 144]"
66,KSD30_ConsProd,ConsProd_j3038_8.rcp,fct,1.0983531475067139,,,False,,,,None
67,KSD30_ConsProd,ConsProd_j3028_1.rcp,fct,1.333042860031128,,,False,,,,None
